103.105.70.9:30538,socks5,0.115528
103.104.185.102:5678,socks5,0.181134
103.105.76.21:5678,socks5,0.126279
103.106.112.11:5430,socks5,0.113428
103.106.219.222:4145,socks5,0.09907
103.106.242.157:4145,socks5,0.095514
103.106.112.13:5430,socks5,0.260673
103.209.230.129:8080,socks5,1.082162
103.85.67.169:4145,socks5,0.090028
103.209.230.113:8080,socks5,1.103657
103.87.169.180:1088,socks5,0.093618
103.209.230.129:4153,socks5,1.105744
103.209.65.12:6667,socks5,1.105339
103.87.201.135:4145,socks5,0.104703
103.86.187.242:23500,socks5,0.115354
103.87.206.249:41916,socks5,0.109681
103.209.64.19:6667,socks5,1.120654
103.86.1.2:4145,socks5,0.121983
103.21.244.0:80,socks5,1.121238
103.21.163.76:6667,socks5,1.134843
103.87.228.84:4145,socks5,0.132932
103.21.244.27:80,socks5,1.139032
103.87.25.210:5678,socks5,0.140829
103.17.90.6:5678,socks5,7.558252
103.171.5.129:8080,socks5,7.55811
131.108.220.57:45005,socks5,0.542625
131.100.51.45:999,socks5,0.555686
124.120.6.160:8888,socks5,1.57519
131.153.47.34:8080,socks5,0.605243
103.175.236.102:8080,socks5,7.61204
103.174.4.115:8080,socks5,7.64595
124.120.70.183:8888,socks5,1.614334
131.161.44.146:8083,socks5,0.620666
113.121.114.37:38801,socks5,3.632593
103.174.81.66:45,socks5,7.664033
103.174.4.116:8080,socks5,7.66682
113.119.47.200:8118,socks5,3.657767
103.174.238.98:1080,socks5,7.690182
131.108.118.103:4145,socks5,0.671734
131.161.35.20:44550,socks5,0.676182
103.174.181.45:8080,socks5,7.709062
103.172.70.27:81,socks5,7.720016
124.120.53.192:8888,socks5,1.698767
124.120.57.58:8888,socks5,1.695028
103.174.81.66:8080,socks5,7.704122
113.120.62.206:9999,socks5,3.768046
131.100.51.46:999,socks5,0.723243
103.174.4.107:8080,socks5,7.735893
103.175.238.130:8181,socks5,7.721009
131.108.60.22:3629,socks5,0.726935
113.120.61.189:43644,socks5,3.801755
124.120.83.147:8888,socks5,1.721532
124.120.53.41:8888,socks5,1.760143
124.120.56.187:8888,socks5,1.751206
124.120.66.40:8888,socks5,1.739672
103.172.17.7:5678,socks5,7.778201
131.161.177.62:5678,socks5,0.756956
124.120.57.103:8888,socks5,1.974283
14.160.26.18:1080,socks5,0.313714
118.67.216.94:4145,socks5,3.341633
134.122.26.11:80,socks5,1.341262
134.0.63.134:1723,socks5,1.353294
118.193.47.193:8118,socks5,3.362382
103.81.84.225:8088,socks5,7.386674
14.157.100.59:38801,socks5,0.362513
134.35.172.109:8080,socks5,1.306014
14.17.94.9:443,socks5,0.349066
134.122.51.14:3128,socks5,1.387248
134.35.157.138:4145,socks5,1.327972
119.148.32.25:8080,socks5,3.32325
118.99.87.107:5678,socks5,3.365246
103.85.119.18:9812,socks5,7.39478
134.209.29.120:8080,socks5,1.38493
134.249.129.26:8080,socks5,1.369789
134.249.151.4:54965,socks5,1.381498
119.10.181.54:1080,socks5,3.425135
134.35.180.116:8080,socks5,1.396758
118.99.124.73:8080,socks5,3.440832
119.148.103.6:4153,socks5,3.423452
134.35.209.110:9090,socks5,1.42141
134.209.83.132:3128,socks5,1.458923
118.99.104.140:203,socks5,3.484431
134.35.40.114:8080,socks5,1.417132
134.249.170.25:9999,socks5,1.443493
134.209.42.113:8118,socks5,1.48612
118.99.113.137:8080,socks5,3.493967
134.249.113.100:1080,socks5,1.46373
119.10.179.33:5430,socks5,3.476232
119.13.125.238:1080,socks5,3.478883
118.99.90.130:4145,socks5,3.476681
118.70.196.124:4145,socks5,3.529931
103.85.112.78:8090,socks5,7.526013
134.209.201.238:3128,socks5,1.507621
119.138.195.191:38801,socks5,3.477865
14.161.48.4:4153,socks5,0.53916
118.99.98.192:8080,socks5,3.518995
14.192.3.161:83,socks5,0.522415
134.209.189.42:80,socks5,1.549579
134.35.166.53:8080,socks5,1.464213
103.85.106.109:4153,socks5,7.562031
119.13.100.174:3128,socks5,3.478617
14.149.69.217:7300,socks5,0.542062
118.97.107.65:5430,socks5,3.596068
134.122.58.174:80,socks5,1.564088
14.161.43.121:8080,socks5,0.569991
118.69.176.168:8080,socks5,3.633464
118.67.219.153:8080,socks5,3.602222
118.67.151.29:80,socks5,3.57131
103.82.11.237:4153,socks5,7.644705
134.209.241.12:80,socks5,1.571386
134.209.240.44:1080,socks5,1.59567
103.82.144.126:5678,socks5,7.635831

118.70.220.116:4145,socks5,3.606296
118.97.204.93:51372,socks5,3.612869
14.160.23.254:5678,socks5,0.616391
103.85.103.25:5678,socks5,7.629446
134.249.170.33:9999,socks5,1.542042
14.177.235.17:8080,socks5,0.610434
118.97.164.19:8080,socks5,3.597465
103.85.106.107:4153,socks5,7.64873
103.85.106.213:8080,socks5,7.599878
103.82.8.189:4153,socks5,7.665724
103.83.173.234:4145,socks5,7.684327
14.17.110.2:8088,socks5,0.645841
103.83.252.61:1080,socks5,7.696374
14.170.154.193:19132,socks5,0.642566
118.70.126.245:5678,socks5,3.682617
134.209.162.115:3128,socks5,1.677027
103.83.116.122:55443,socks5,7.720381
14.20.235.19:45770,socks5,0.630117
118.99.96.173:8080,socks5,3.658538
134.209.29.120:104,socks5,1.66572
134.209.29.120:3128,socks5,1.682437
103.82.233.2:1089,socks5,7.729205
134.209.143.56:7497,socks5,1.700249
103.84.134.1:1080,socks5,7.706961
118.97.129.219:8080,socks5,3.697337
134.19.254.2:21231,socks5,1.699907
14.160.32.23:8080,socks5,0.72812
103.85.106.110:4153,socks5,7.743015
118.69.156.144:5678,socks5,3.722983
134.209.111.123:3128,socks5,1.688381
118.97.235.234:8080,socks5,3.723725
14.161.31.192:53281,socks5,0.7219
14.160.3.77:5678,socks5,0.720254
14.161.26.55:3128,socks5,0.753764
103.85.156.90:5678,socks5,7.749061
103.82.8.193:4153,socks5,7.763898
14.177.236.212:203,socks5,0.715186
103.85.119.20:9812,socks5,7.720133
118.70.109.148:55443,socks5,3.784237
14.177.236.212:55443,socks5,0.705402
103.84.39.101:30740,socks5,7.770994
103.84.178.2:4153,socks5,7.792042
134.19.254.2:4153,socks5,1.756214
134.195.90.170:10162,socks5,1.774942
118.70.12.171:53281,socks5,3.78207
118.99.108.4:8080,socks5,3.760617
118.70.131.249:1080,socks5,3.789069
118.67.221.82:8080,socks5,3.815055
134.209.28.98:3128,socks5,1.783342
134.236.242.161:4153,socks5,1.766209
103.83.174.95:4145,socks5,7.858837
103.85.114.249:8080,socks5,7.863339
103.85.122.20:4145,socks5,8.043294
104.20.161.231:80,socks5,7.546417
104.20.173.154:80,socks5,7.519664
124.120.88.158:8888,socks5,3.570422
103.107.92.225:34083,socks5,10.575799
139.59.228.95:8118,socks5,1.553035
124.120.89.234:8888,socks5,3.57022
104.20.198.41:91,socks5,7.587978
104.20.157.212:80,socks5,7.603617
140.227.168.205:3128,socks5,0.563504
104.20.155.114:80,socks5,7.620248
104.20.185.226:80,socks5,7.578101
103.11.106.148:8181,socks5,10.586377
140.227.175.99:3128,socks5,0.564832
139.59.1.14:3128,socks5,1.599746
103.107.94.185:34083,socks5,10.610673
103.11.106.212:8181,socks5,10.599084
103.109.182.193:47749,socks5,10.616636
139.59.1.14:8080,socks5,1.618177
139.59.242.60:3128,socks5,1.604409
104.20.178.175:80,socks5,7.630924
104.20.21.20:80,socks5,7.622387
104.20.222.29:80,socks5,7.634934
140.227.173.241:3128,socks5,0.594867
124.122.100.132:8888,socks5,3.603543
124.121.85.109:8080,socks5,3.613875
104.20.225.126:80,socks5,7.615701
124.120.90.173:8888,socks5,3.624544
140.227.169.36:3128,socks5,0.654
103.109.168.36:5678,socks5,10.681591
104.20.222.46:80,socks5,7.654903
140.227.169.42:3128,socks5,0.6517
124.121.127.200:8080,socks5,3.671936
139.59.43.194:3128,socks5,1.659413
124.122.104.145:8888,socks5,3.656898
140.227.175.92:3128,socks5,0.652223
139.59.48.213:80,socks5,1.661467
104.20.183.37:80,socks5,7.718029
140.227.170.188:3128,socks5,0.685605
103.109.59.77:1080,socks5,10.696783
103.109.56.209:1080,socks5,10.704632
104.20.236.106:203,socks5,7.676257
103.110.10.202:8080,socks5,10.695818
124.122.106.64:8888,socks5,3.697725
104.20.242.99:80,socks5,7.698715
140.227.199.112:3128,socks5,0.691797
139.59.244.166:8080,socks5,1.717289
104.20.203.43:80,socks5,7.732534
104.20.18.237:203,socks5,7.760211
104.20.235.57:80,socks5,7.736131
139.59.35.164:3128,socks5,1.740583
124.122.107.206:8888,socks5,3.73947
140.227.165.199:3128,socks5,0.779081
140.227.200.248:3128,socks5,0.704263
139.59.57.40:7497,socks5,1.727949
104.20.202.50:80,socks5,7.730533
103.110.109.17:1080,socks5,10.749549
103.110.109.65:1080,socks5,10.756973
140.227.172.201:3128,socks5,0.72565
103.111.29.130:4153,socks5,10.691101
139.59.210.73:80,socks5,1.781257
140.227.168.203:3128,socks5,0.775888
104.20.236.181:80,socks5,7.769356
103.110.91.242:3128,socks5,10.779717
140.227.170.196:3128,socks5,0.78625
103.111.22.65:58563,socks5,10.774568
139.9.188.234:7890,socks5,1.780963
140.227.171.218:3128,socks5,0.795913
140.227.170.189:3128,socks5,0.802114
104.20.248.108:80,socks5,7.797869
103.111.137.66:5678,socks5,10.795393
103.11.216.199:9812,socks5,10.807044
103.111.137.54:1080,socks5,10.810344
104.20.251.21:80,socks5,7.807421
139.59.124.237:3128,socks5,1.826548
124.122.113.14:8888,socks5,3.808567
103.109.96.69:8080,socks5,10.848087
103.109.57.42:3629,socks5,10.856639
103.11.106.116:8181,socks5,10.859055
139.99.236.128:3128,socks5,1.835724
140.227.172.205:3128,socks5,0.860404
104.20.155.58:80,socks5,7.929756
104.20.191.166:80,socks5,7.933623
124.122.112.87:8888,socks5,3.907552
103.111.160.41:5678,socks5,10.94031
124.120.88.206:8888,socks5,3.986973
140.227.200.244:3128,socks5,0.938748
103.110.59.3:35294,socks5,10.960091
103.111.22.26:58563,socks5,10.946406
139.78.97.154:80,socks5,1.949547
124.122.1.54:8080,socks5,3.983579
139.9.64.238:443,socks5,1.968462
124.122.113.124:8888,socks5,3.98707
139.59.249.244:7777,socks5,2.044707
124.120.91.185:8888,socks5,4.356991
124.122.103.221:8888,socks5,4.36705
104.19.237.207:80,socks5,11.163726
104.19.252.173:80,socks5,11.166815
162.159.255.22:80,socks5,1.15827
104.19.236.18:80,socks5,11.212284
162.159.246.201:80,socks5,1.915198
162.159.251.49:80,socks5,1.928701
117.57.112.252:8089,socks5,8.971586
154.236.168.169:1981,socks5,2.943299
154.236.168.169:1976,socks5,2.97597
117.54.201.91:5678,socks5,9.004553
103.71.21.74:82,socks5,13.019223
103.71.21.250:83,socks5,13.030923
103.70.206.193:59311,socks5,13.07888
103.71.22.2:83,socks5,13.086043
104.19.27.200:80,socks5,12.094349
104.19.228.113:80,socks5,12.258342
180.178.170.71:8080,socks5,1.454607
176.108.176.181:4153,socks5,3.502041
180.178.111.220:8080,socks5,1.464556
176.56.107.170:50082,socks5,3.296322
162.247.243.232:80,socks5,7.329218
104.20.90.20:93,socks5,17.350741
161.97.92.160:80,socks5,7.5953
130.61.137.201:80,socks5,12.628341
180.183.173.254:8291,socks5,1.604897
103.115.255.93:51372,socks5,20.408094
180.183.225.112:8080,socks5,1.601629
176.108.104.84:38954,socks5,3.692967
124.122.132.229:8888,socks5,13.443633
103.115.255.141:36331,socks5,20.457291
162.247.243.21:80,socks5,7.46631
176.106.36.183:1080,socks5,3.720469
180.183.214.10:8080,socks5,1.605953
176.53.197.226:3128,socks5,3.470727
139.198.157.59:7890,socks5,11.751235
103.75.148.203:4145,socks5,18.625621
140.227.63.141:3180,socks5,10.476623
140.227.61.156:23456,socks5,10.448674
182.163.94.192:23456,socks5,0.425746
162.247.243.235:80,socks5,7.523575
123.49.53.170:5678,socks5,13.668509
180.250.100.66:3128,socks5,1.515825
104.19.149.180:80,socks5,17.78228
123.52.97.10:9999,socks5,13.54459
162.247.243.222:80,socks5,7.536526
182.176.104.101:5678,socks5,0.487949
172.67.238.133:80,socks5,4.668995
104.21.0.193:114,socks5,17.505148
176.56.107.146:30274,socks5,3.482747
177.87.168.97:53281,socks5,2.703647
172.67.239.104:80,socks5,4.683926
140.227.58.238:3180,socks5,10.470844
162.247.243.246:80,socks5,7.513482
104.21.105.33:80,socks5,17.544782
130.185.213.146:5678,socks5,12.707232
162.247.243.236:80,socks5,7.548723
103.115.255.65:36331,socks5,20.562497
104.20.75.80:104,socks5,17.597939
123.56.106.161:8888,socks5,13.788036
180.183.155.150:8080,socks5,1.740851
130.61.169.76:80,socks5,12.702114
162.0.226.218:80,socks5,7.841927
103.76.12.42:8181,socks5,18.767515
130.41.85.158:8080,socks5,12.772848
140.227.60.64:3128,socks5,10.58195
180.183.2.147:8080,socks5,1.75519
180.254.50.104:80,socks5,1.565358
162.144.116.103:80,socks5,7.86244
162.247.243.25:80,socks5,7.590635
103.117.213.74:41972,socks5,20.584746
103.115.255.106:36331,socks5,20.626716
103.76.12.42:203,socks5,18.805114
176.52.253.14:4145,socks5,3.622021
104.200.18.76:3128,socks5,17.625364
104.21.103.170:80,socks5,17.628084
103.117.108.21:4153,socks5,20.609171
104.19.137.152:80,socks5,17.912927
104.21.107.70:80,socks5,17.637978
104.20.93.251:80,socks5,17.654853
180.250.190.150:1080,socks5,1.640126
124.122.126.152:8888,socks5,13.678435
104.20.75.82:45,socks5,17.691941
180.250.204.91:8088,socks5,1.654049
130.225.244.90:9052,socks5,12.852895
162.247.243.22:80,socks5,7.693563
104.21.115.93:80,socks5,17.676024
180.250.190.149:1080,socks5,1.690804
103.75.32.173:4673,socks5,18.899334
124.122.137.180:8080,socks5,13.710989
154.236.179.233:1976,socks5,8.892678
130.185.121.78:3535,socks5,12.916998
140.227.64.228:3180,socks5,10.691259
140.227.239.66:3128,socks5,10.737733
104.21.124.121:80,socks5,17.730639
154.236.179.226:1976,socks5,8.946664
180.178.111.218:8080,socks5,2.011983
140.227.66.63:3180,socks5,10.735026
104.20.84.73:80,socks5,17.839809
103.73.75.69:8080,socks5,19.020039
104.21.111.51:203,socks5,17.829544
103.74.147.22:83,socks5,19.041681
180.92.212.200:5678,socks5,1.830544
103.117.108.169:4153,socks5,20.882141
154.236.177.101:1981,socks5,9.07941
104.20.92.123:80,socks5,17.928589
103.115.26.254:80,socks5,20.915318
104.20.75.225:172,socks5,17.963554
117.89.161.27:38801,socks5,15.150264
180.92.212.178:5678,socks5,1.948451
162.247.243.39:80,socks5,7.985365
180.250.159.49:4153,socks5,2.010963
130.61.70.228:3128,socks5,13.202308
140.227.65.59:104,socks5,11.016649
104.21.111.51:80,socks5,18.029185
124.122.124.22:8888,socks5,14.066216
180.249.26.15:4145,socks5,2.065203
103.115.255.1:36331,socks5,21.071665
140.227.60.64:3180,socks5,11.062469
117.88.4.175:3000,socks5,15.289422
140.227.25.56:5678,socks5,11.108944
104.21.119.211:80,socks5,18.092471
103.115.255.73:51372,socks5,21.147691
103.73.74.219:45,socks5,19.348923
162.247.243.253:80,socks5,8.17047
177.87.223.194:49233,socks5,3.382639
162.247.243.52:103,socks5,8.204263
139.228.70.143:5678,socks5,13.436634
117.95.195.193:9999,socks5,16.324181
139.224.72.128:8080,socks5,13.508089
180.171.128.26:4145,socks5,3.561291
180.176.247.122:80,socks5,3.575843
103.116.203.244:40927,socks5,22.559076
176.106.120.82:8080,socks5,7.062776
181.40.122.102:8080,socks5,4.051635
14.207.85.37:8080,socks5,14.111448
181.4.9.250:1080,socks5,4.08484
123.31.12.41:37985,socks5,17.112446
181.47.104.64:8080,socks5,4.105302
181.41.241.239:4145,socks5,4.262172
141.193.213.73:80,socks5,13.421637
182.253.93.4:53281,socks5,3.487879
182.253.65.17:8085,socks5,3.559333
182.253.82.155:8080,socks5,3.576926
182.253.86.5:8080,socks5,3.622974
182.253.82.157:8080,socks5,3.628322
103.178.43.2:8181,socks5,23.724663
182.253.93.4:4145,socks5,3.71189
103.184.132.136:3128,socks5,23.755897
103.179.252.2:8181,socks5,23.805291
103.178.43.6:8181,socks5,23.810008
103.179.252.14:8181,socks5,23.805724
141.193.213.249:80,socks5,13.856492
103.19.109.186:8088,socks5,23.875989
103.178.42.10:8181,socks5,23.912247
103.18.77.235:8080,socks5,23.913486
103.18.77.46:4145,socks5,23.953107
103.180.126.28:8080,socks5,23.957075
103.181.72.169:443,socks5,24.0551
103.183.60.226:9812,socks5,24.079452
103.181.245.130:80,socks5,24.171119
141.193.213.216:80,socks5,14.223756
141.193.213.243:80,socks5,14.225545
162.247.243.44:104,socks5,12.337639
154.236.179.226:1981,socks5,13.58153
177.87.230.1:43573,socks5,7.600052
177.87.230.29:43573,socks5,7.636142
104.20.93.186:80,socks5,22.482414
162.247.243.230:80,socks5,12.487881
180.250.170.210:40108,socks5,6.464958
104.19.144.96:80,socks5,22.771264
103.116.202.241:5678,socks5,25.530617
104.20.95.98:80,socks5,22.545616
180.178.189.102:3127,socks5,6.77929
104.21.105.18:80,socks5,22.550879
140.227.63.141:172,socks5,15.624055
141.193.213.77:80,socks5,14.842571
14.99.214.169:5678,socks5,17.580592
140.227.161.96:3128,socks5,17.57262
103.106.35.230:31110,socks5,27.622181
103.107.92.209:34083,socks5,27.613392
103.107.71.192:1080,socks5,27.634877
140.227.162.39:3128,socks5,17.619555
181.78.15.105:999,socks5,7.611183
103.107.92.1:44578,socks5,27.724973
181.7.231.216:1080,socks5,8.226724
181.74.81.195:999,socks5,8.228798
181.78.13.211:999,socks5,8.337723
140.227.127.228:80,socks5,20.386813
140.143.164.213:1080,socks5,20.410381
14.63.1.108:4145,socks5,20.42621
140.143.58.5:8080,socks5,20.450989
181.65.189.90:9812,socks5,10.494343
191.101.251.62:80,socks5,1.445792
14.232.160.252:10801,socks5,21.02413
181.5.219.216:1080,socks5,11.080102
181.225.68.27:999,socks5,11.257445
14.232.161.29:10801,socks5,21.090104
140.227.164.145:3128,socks5,21.054037
188.175.191.162:4145,socks5,4.052993
181.49.158.165:8080,socks5,11.206226
182.253.108.51:40448,socks5,11.38266
185.238.228.61:80,socks5,7.439339
185.238.228.56:80,socks5,7.596095
190.131.250.105:999,socks5,4.527945
185.238.228.62:80,socks5,7.635703
182.253.136.209:5678,socks5,11.645396
196.20.12.37:8080,socks5,1.684961
106.14.222.35:55540,socks5,28.671175
168.196.115.193:4153,socks5,18.698382
106.14.222.35:54340,socks5,28.704204
200.118.122.6:4153,socks5,0.504982
177.87.42.156:4145,socks5,14.663895
154.73.85.149:57932,socks5,20.533882
190.14.229.242:5678,socks5,4.630592
154.79.242.178:10801,socks5,20.569884
